"split","aAcc","fAcc","qAcc"
"Overall","63.09148264984227","33.23699421965318","33.4065934065934"
"VD","59.22165820642979","31.73913043478261","24.548736462093864"
"VS","69.44444444444444","36.206896551724135","47.19101123595505"
"VD_video","51.76470588235295","14.583333333333334","7.246376811594203"
"VS_chart","76.15384615384615","40.0","64.47368421052632"
"VS_ocr","61.111111111111114","34.61538461538461","25.925925925925924"
"VD_illusion","58.333333333333336","30.64516129032258","23.61111111111111"
"VS_table","74.10714285714286","39.285714285714285","53.48837209302325"
"VD_math","56.481481481481474","25.0","27.77777777777778"
"VD_figure","65.0","41.46341463414634","28.205128205128204"
"VS_map","54.6875","27.27272727272727","15.625"
"VD_ocr","73.03370786516854","48.837209302325576","46.51162790697674"
