"split","aAcc","fAcc","qAcc"
"Overall","70.13669821240799","48.84393063583815","45.494505494505496"
"VS","75.83333333333333","53.44827586206896","56.17977528089888"
"VD","66.66666666666666","46.52173913043478","38.628158844765345"
"VD_math","49.074074074074076","19.444444444444446","25.925925925925924"
"VS_chart","85.38461538461539","70.0","76.31578947368422"
"VD_illusion","65.97222222222221","48.38709677419355","33.33333333333333"
"VS_table","76.78571428571429","46.42857142857143","55.81395348837209"
"VD_ocr","76.40449438202246","62.7906976744186","55.81395348837209"
"VS_ocr","68.51851851851852","53.84615384615385","37.03703703703704"
"VD_video","61.76470588235294","16.666666666666664","18.84057971014493"
"VS_map","60.9375","31.818181818181817","25.0"
"VD_figure","91.25","85.36585365853658","82.05128205128204"
