"split","aAcc","fAcc","qAcc"
"Overall","55.310199789695055","26.300578034682083","25.274725274725274"
"VS","57.22222222222222","20.689655172413794","30.89887640449438"
"VD","54.145516074450086","29.130434782608695","21.660649819494584"
"VD_math","37.96296296296296","5.555555555555555","12.962962962962962"
"VS_chart","59.23076923076923","20.0","46.05263157894737"
"VS_map","45.3125","9.090909090909092","3.125"
"VD_video","47.05882352941176","10.416666666666668","5.797101449275362"
"VS_ocr","61.111111111111114","34.61538461538461","29.629629629629626"
"VD_illusion","54.861111111111114","32.25806451612903","18.055555555555554"
"VS_table","59.82142857142857","17.857142857142858","25.581395348837212"
"VD_figure","70.0","48.78048780487805","43.58974358974359"
"VD_ocr","71.91011235955057","46.51162790697674","44.18604651162791"
