"split","aAcc","fAcc","qAcc"
"Overall","53.83806519453207","21.67630057803468","23.516483516483515"
"VD","58.206429780033844","26.956521739130434","25.992779783393498"
"VS","46.666666666666664","11.206896551724139","19.662921348314608"
"VS_map","45.3125","18.181818181818183","9.375"
"VD_math","58.333333333333336","13.88888888888889","33.33333333333333"
"VD_video","47.647058823529406","4.166666666666666","10.144927536231885"
"VS_table","45.535714285714285","3.571428571428571","9.30232558139535"
"VS_ocr","50.0","23.076923076923077","14.814814814814813"
"VD_illusion","59.02777777777778","25.806451612903224","20.833333333333336"
"VS_chart","46.92307692307692","5.0","31.57894736842105"
"VD_ocr","73.03370786516854","46.51162790697674","46.51162790697674"
"VD_figure","62.5","46.34146341463415","30.76923076923077"
