"split","aAcc","fAcc","qAcc"
"Overall","45.63617245005258","16.76300578034682","10.989010989010989"
"VD","47.71573604060914","20.434782608695652","11.913357400722022"
"VS","42.22222222222222","9.482758620689655","9.550561797752808"
"VD_ocr","62.92134831460674","27.906976744186046","25.581395348837212"
"VS_chart","34.61538461538461","5.0","14.473684210526317"
"VD_figure","63.74999999999999","39.02439024390244","30.76923076923077"
"VS_map","45.3125","9.090909090909092","3.125"
"VS_ocr","55.55555555555556","26.923076923076923","14.814814814814813"
"VS_table","42.857142857142854","0.0","2.3255813953488373"
"VD_illusion","44.44444444444444","25.806451612903224","5.555555555555555"
"VD_math","33.33333333333333","2.7777777777777777","3.7037037037037033"
"VD_video","44.11764705882353","4.166666666666666","5.797101449275362"
