"split","aAcc","fAcc","qAcc"
"Overall","39.852786540483706","6.9364161849710975","11.20879120879121"
"VS","37.77777777777778","6.0344827586206895","12.921348314606742"
"VD","41.11675126903553","7.391304347826087","10.108303249097473"
"VS_table","36.607142857142854","0.0","4.651162790697675"
"VS_chart","37.69230769230769","5.0","22.36842105263158"
"VD_ocr","42.69662921348314","0.0","2.3255813953488373"
"VD_video","47.05882352941176","6.25","13.043478260869565"
"VS_ocr","35.18518518518518","11.538461538461538","3.7037037037037033"
"VD_math","37.03703703703704","5.555555555555555","18.51851851851852"
"VD_figure","41.25","14.634146341463413","10.256410256410255"
"VS_map","42.1875","9.090909090909092","9.375"
"VD_illusion","36.11111111111111","9.67741935483871","5.555555555555555"
