"split","aAcc","fAcc","qAcc"
"Overall","49.42166140904311","20.23121387283237","18.021978021978022"
"VD","50.930626057529615","24.782608695652176","19.494584837545126"
"VS","46.94444444444444","11.206896551724139","15.730337078651685"
"VS_ocr","57.407407407407405","23.076923076923077","18.51851851851852"
"VD_video","38.82352941176471","8.333333333333332","5.797101449275362"
"VS_table","52.67857142857143","10.714285714285714","16.27906976744186"
"VD_illusion","47.91666666666667","24.193548387096776","9.722222222222223"
"VS_map","46.875","9.090909090909092","6.25"
"VD_math","48.148148148148145","8.333333333333332","24.074074074074073"
"VD_figure","67.5","43.90243902439025","35.8974358974359"
"VS_chart","37.69230769230769","5.0","18.421052631578945"
"VD_ocr","67.41573033707866","39.53488372093023","37.2093023255814"
