"split","aAcc","fAcc","qAcc"
"Overall","67.40273396424816","44.797687861271676","41.97802197802198"
"VS","74.16666666666667","49.137931034482754","54.49438202247191"
"VD","63.28257191201354","42.608695652173914","33.935018050541515"
"VD_figure","67.5","56.09756097560976","38.46153846153847"
"VD_video","55.88235294117647","27.083333333333332","21.73913043478261"
"VD_illusion","59.72222222222222","38.70967741935484","23.61111111111111"
"VD_ocr","80.89887640449437","67.44186046511628","62.7906976744186"
"VS_map","64.0625","45.45454545454545","28.125"
"VD_math","62.03703703703704","25.0","37.03703703703704"
"VS_table","78.57142857142857","39.285714285714285","60.46511627906976"
"VS_chart","78.46153846153847","55.00000000000001","68.42105263157895"
"VS_ocr","66.66666666666666","53.84615384615385","37.03703703703704"
