"split","aAcc","fAcc","qAcc"
"Overall","61.61934805467929","33.23699421965318","32.08791208791209"
"VS","67.77777777777779","29.310344827586203","43.258426966292134"
"VD","57.868020304568525","35.21739130434783","24.90974729241877"
"VD_video","51.17647058823529","18.75","11.594202898550725"
"VD_ocr","77.52808988764045","58.139534883720934","55.81395348837209"
"VS_map","64.0625","27.27272727272727","28.125"
"VD_illusion","54.166666666666664","33.87096774193548","18.055555555555554"
"VS_table","71.42857142857143","35.714285714285715","46.51162790697674"
"VD_math","53.70370370370371","19.444444444444446","25.925925925925924"
"VD_figure","62.5","46.34146341463415","25.64102564102564"
"VS_ocr","57.407407407407405","30.76923076923077","22.22222222222222"
"VS_chart","70.76923076923077","25.0","55.26315789473685"
