"split","aAcc","fAcc","qAcc"
"Overall","67.92849631966351","43.0635838150289","43.73626373626374"
"VS","76.11111111111111","50.86206896551724","57.30337078651685"
"VD","62.944162436548226","39.130434782608695","35.018050541516246"
"VD_video","54.11764705882353","12.5","18.84057971014493"
"VS_chart","83.07692307692308","60.0","73.68421052631578"
"VD_math","52.77777777777778","11.11111111111111","25.925925925925924"
"VS_table","80.35714285714286","53.57142857142857","65.11627906976744"
"VD_illusion","60.416666666666664","41.935483870967744","27.77777777777778"
"VS_ocr","62.96296296296296","42.30769230769231","29.629629629629626"
"VS_map","65.625","40.909090909090914","31.25"
"VD_ocr","78.65168539325843","60.46511627906976","58.139534883720934"
"VD_figure","82.5","68.29268292682927","64.1025641025641"
