"split","aAcc","fAcc","qAcc"
"Overall","60.35751840168244","33.23699421965318","32.967032967032964"
"VD","59.05245346869712","36.95652173913043","28.51985559566787"
"VS","62.5","25.862068965517242","39.8876404494382"
"VD_figure","67.5","48.78048780487805","33.33333333333333"
"VS_ocr","55.55555555555556","26.923076923076923","18.51851851851852"
"VS_chart","66.15384615384615","30.0","55.26315789473685"
"VS_table","65.17857142857143","21.428571428571427","44.18604651162791"
"VD_video","46.470588235294116","16.666666666666664","11.594202898550725"
"VD_illusion","63.888888888888886","45.16129032258064","30.555555555555557"
"VS_map","56.25","22.727272727272727","15.625"
"VD_math","55.55555555555556","22.22222222222222","29.629629629629626"
"VD_ocr","71.91011235955057","48.837209302325576","46.51162790697674"
