"split","aAcc","fAcc","qAcc"
"Overall","57.09779179810725","27.167630057803464","25.71428571428571"
"VS","61.38888888888889","24.137931034482758","34.26966292134831"
"VD","54.483925549915405","28.695652173913043","20.216606498194945"
"VD_math","52.77777777777778","8.333333333333332","25.925925925925924"
"VD_video","42.94117647058823","4.166666666666666","2.898550724637681"
"VD_figure","61.25000000000001","41.46341463414634","23.076923076923077"
"VD_illusion","52.77777777777778","32.25806451612903","11.11111111111111"
"VS_map","51.5625","18.181818181818183","12.5"
"VS_table","68.75","28.57142857142857","39.53488372093023"
"VS_ocr","55.55555555555556","26.923076923076923","18.51851851851852"
"VS_chart","62.30769230769231","22.5","46.05263157894737"
"VD_ocr","75.28089887640449","55.81395348837209","53.48837209302325"
